,trial_id,mean_val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,batch_size
225,0211,0.9890833497047424,224,192,96,0.4,0.0030955832189320446,224
226,0324,0.9890833497047424,224,32,224,0.4,0.0032580468282681196,224
227,0438,0.9890833497047424,96,32,160,0.1,0.00351961369045131,224
228,0070,0.9890000224113464,256,224,192,0.6,0.005518397014467231,224
229,0143,0.9890000224113464,128,224,224,0.1,0.008667457985969771,224
230,0209,0.9890000224113464,128,224,128,0.5,0.003535899417427714,224
231,0301,0.9890000224113464,256,128,224,0.6,0.0005906296261520694,224
232,0327,0.9890000224113464,160,128,64,0.5,0.0011826668665147007,224
233,0051,0.9889166951179504,160,64,128,0.1,0.006061179201217392,224
234,0090,0.9889166951179504,128,32,96,0.1,0.0036949125959610963,224
235,0179,0.9889166951179504,224,256,64,0.1,0.00010723455811960988,224
236,0362,0.9888333082199097,224,160,96,0.4,0.005580431997706447,224
237,0390,0.9888333082199097,160,128,256,0.1,0.002118792870550812,224
238,0113,0.9887499809265137,96,96,224,0.30000000000000004,0.002481824293272705,224
239,0016,0.9886666536331177,32,128,256,0.2,0.003514222549445768,224
240,0363,0.9886666536331177,160,224,64,0.30000000000000004,0.00019480904540985537,224
241,0247,0.9885833263397217,256,96,192,0.8,0.0003193926052863493,224
242,0067,0.9884999990463257,224,256,192,0.8,0.0002326447071738687,224
243,0174,0.9884999990463257,224,256,160,0.1,0.009133436118407579,224
244,0226,0.9884999990463257,32,128,192,0.4,0.007246161680428749,224
245,0389,0.9884999990463257,64,96,96,0.5,0.0018651942728572966,224
246,0409,0.9884999990463257,64,96,192,0.4,0.0006724822685491611,224
247,0057,0.9884166717529297,128,256,32,0.6,0.0014430559198512392,224
248,0225,0.9884166717529297,256,160,128,0.5,0.004944947964531337,224
249,0302,0.9884166717529297,224,160,192,0.2,0.0003886829723123281,224
250,0146,0.9883333444595337,32,256,256,0.5,0.008531793184908256,224
251,0081,0.9882500171661377,192,256,192,0.7000000000000001,0.00012274654416148382,224
252,0109,0.9882500171661377,96,96,224,0.30000000000000004,0.002481824293272705,224
253,0114,0.9882500171661377,128,192,128,0.30000000000000004,0.0032234655818265466,224
254,0333,0.9882500171661377,128,128,224,0.9,0.0038539501398167143,224
255,0105,0.9881666898727417,128,192,128,0.30000000000000004,0.0032234655818265466,224
256,0207,0.9881666898727417,64,256,64,0.1,0.0016514956852749707,224
257,0234,0.9881666898727417,32,64,224,0.5,0.001990917230013282,224
258,0270,0.9881666898727417,192,160,64,0.30000000000000004,0.005808921978016473,224
259,0316,0.9881666898727417,96,128,128,0.8,0.0014825733072079664,224
260,0066,0.9880833625793457,64,96,128,0.2,0.009133974940373164,224
261,0224,0.9880833625793457,128,224,64,0.5,0.0010509199655136681,224
262,0048,0.9879999756813049,192,224,224,0.6,0.00045324009010254916,224
263,0141,0.9879999756813049,192,192,256,0.7000000000000001,0.009748596667248406,224
264,0180,0.9879999756813049,256,128,32,0.1,0.00041314623503481055,224
265,0206,0.9879166483879089,128,64,160,0.4,0.007116165616460776,224
266,0003,0.9878333210945129,256,96,256,0.4,0.00161557543393394,224
267,0024,0.9878333210945129,224,160,224,0.1,0.0004059999358516054,224
268,0147,0.9878333210945129,128,224,224,0.1,0.008667457985969771,224
269,0159,0.9877499938011169,224,160,32,0.1,0.004025696424630448,224
270,0395,0.9877499938011169,192,160,256,0.1,0.0002853528029502804,224
271,0102,0.987666666507721,32,224,96,0.4,0.003754109692673946,224
272,0133,0.987666666507721,128,192,32,0.4,0.0030106026957708028,224
273,0388,0.987666666507721,256,32,96,0.1,0.002941432781938463,224
274,0392,0.987666666507721,96,224,64,0.1,0.0007479781936524693,224
275,0027,0.987583339214325,96,32,160,0.4,0.008585532013046716,224
276,0250,0.987583339214325,32,32,64,0.30000000000000004,0.0014796448394755802,224
277,0025,0.987500011920929,192,128,160,0.6,0.0005566443210859141,224
278,0230,0.987416684627533,96,128,128,0.8,0.002904556409453142,224
279,0415,0.987416684627533,32,96,256,0.7000000000000001,0.0008462322805190992,224
280,0416,0.987416684627533,256,224,96,0.4,0.0004900668694019312,224
281,0435,0.987333357334137,64,64,160,0.7000000000000001,0.0004491925147710255,224
282,0199,0.9872499704360962,32,96,192,0.6,0.004381751597484236,224
283,0148,0.9871666431427002,192,192,256,0.7000000000000001,0.009748596667248406,224
284,0213,0.9871666431427002,224,64,224,0.2,0.005600608682336383,224
285,0023,0.9870833158493042,256,160,160,0.8,0.002480208992685262,224
286,0119,0.9870833158493042,128,128,160,0.5,0.0006443889027178422,224
287,0264,0.9870833158493042,128,192,64,0.4,0.00017893444548566697,224
288,0286,0.9870833158493042,224,64,224,0.30000000000000004,0.0017846625733540663,224
289,0425,0.9870833158493042,96,224,192,0.30000000000000004,0.00014250355894496287,224
290,0135,0.9869999885559082,224,64,64,0.4,0.008519245752641869,224
291,0068,0.9869166612625122,160,128,224,0.2,0.00014079295100691302,224
292,0162,0.9869166612625122,192,256,224,0.8,0.00017821611804732932,224
293,0249,0.9869166612625122,128,32,160,0.2,0.0005489455738287845,224
294,0157,0.9867500066757202,224,128,32,0.1,0.0004198990500247879,224
295,0116,0.9866666793823242,64,32,256,0.5,0.008628568315358838,224
296,0305,0.9866666793823242,224,256,192,0.9,0.001005846502296779,224
297,0414,0.9866666793823242,224,128,256,0.9,0.0011738588962461683,224
298,0304,0.9865833520889282,32,128,224,0.9,0.0016557983508523372,224
299,0028,0.9865000247955322,192,192,160,0.5,0.00035520766754210267,224
300,0171,0.9864166378974915,128,256,128,0.7000000000000001,0.00010297618518399508,224
301,0190,0.9864166378974915,160,96,160,0.1,0.002020884512937146,224
302,0332,0.9864166378974915,224,64,64,0.7000000000000001,0.007256160359575009,224
303,0397,0.9863333106040955,224,256,160,0.8,0.0005609749427766273,224
304,0303,0.9862499833106995,224,192,96,0.1,0.00029497966287163774,224
305,0431,0.9862499833106995,224,224,96,0.2,0.00014428841158677674,224
306,0381,0.9861666560173035,256,32,96,0.1,0.002941432781938463,224
307,0457,0.9861666560173035,96,32,224,0.2,0.006041293838657459,224
308,0391,0.9860833287239075,192,32,64,0.1,0.001703871063991941,224
309,0118,0.9860000014305115,32,32,224,0.1,0.003425317024450299,224
310,0212,0.9860000014305115,96,128,64,0.6,0.006396414027626653,224
311,0279,0.9860000014305115,256,96,192,0.2,0.0008161739188324943,224
312,0203,0.9859166741371155,128,64,160,0.4,0.007116165616460776,224
313,0185,0.9857500195503235,64,256,64,0.1,0.0016514956852749707,224
314,0231,0.9857500195503235,160,256,256,0.5,0.00018285893202451146,224
315,0396,0.9857500195503235,32,160,224,0.1,0.00964676526968491,224
316,0029,0.9856666922569275,256,96,224,0.30000000000000004,0.0003230907665057955,224
317,0046,0.9856666922569275,128,256,32,0.6,0.0014430559198512392,224
318,0108,0.9856666922569275,64,32,256,0.5,0.008628568315358838,224
319,0325,0.9856666922569275,64,160,192,0.9,0.0010475393858135431,224
320,0371,0.9856666922569275,64,96,96,0.5,0.0018651942728572966,224
321,0384,0.9856666922569275,160,128,256,0.1,0.002118792870550812,224
322,0394,0.9856666922569275,32,160,224,0.4,0.0004720776320570234,224
323,0121,0.9855833053588867,192,256,64,0.8,0.0029231488998189862,224
324,0411,0.9855833053588867,128,224,256,0.8,0.00039138294562104426,224
325,0383,0.9854999780654907,192,32,64,0.1,0.001703871063991941,224
326,0227,0.9854166507720947,128,160,128,0.4,0.00033663431603295945,224
327,0357,0.9854166507720947,32,256,32,0.5,0.00033570553487898415,224
328,0450,0.9854166507720947,160,64,32,0.4,0.00030967816062706804,224
329,0232,0.9853333234786987,64,224,160,0.9,0.002728096254233701,224
330,0026,0.9851666688919067,128,256,192,0.6,0.009523534988557911,224
331,0042,0.9851666688919067,32,32,256,0.9,0.00487118152492734,224
332,0195,0.9851666688919067,96,256,160,0.6,0.0006799686297603734,224
333,0202,0.9851666688919067,128,224,128,0.5,0.003535899417427714,224
334,0298,0.9851666688919067,64,160,224,0.8,0.005719302395363331,224
335,0019,0.9849166870117188,256,128,64,0.6,0.0016315597133914807,224
336,0134,0.9849166870117188,128,64,32,0.1,0.0006666393107144415,224
337,0192,0.984749972820282,128,96,192,0.5,0.0014016636859761544,224
338,0229,0.984749972820282,256,160,192,0.5,0.00021391087686738227,224
339,0285,0.984749972820282,64,160,224,0.8,0.005719302395363331,224
340,0280,0.984666645526886,192,192,32,0.1,0.0012422772048365925,224
341,0433,0.98458331823349,128,224,128,0.5,0.0001138314424033895,224
342,0326,0.984499990940094,224,64,64,0.7000000000000001,0.007256160359575009,224
343,0000,0.984416663646698,256,160,160,0.8,0.002480208992685262,224
344,0065,0.984416663646698,32,160,96,0.1,0.00020428050669693538,224
345,0095,0.984250009059906,256,64,160,0.7000000000000001,0.0012886425495384015,224
346,0437,0.984250009059906,224,224,64,0.9,0.002172758210116191,224
347,0283,0.98416668176651,160,160,32,0.1,0.0023152562129233555,224
348,0017,0.984083354473114,224,160,224,0.1,0.0004059999358516054,224
349,0107,0.9839166402816772,32,32,224,0.1,0.003425317024450299,224
350,0193,0.9839166402816772,224,192,96,0.4,0.0030955832189320446,224
351,0287,0.9839166402816772,256,128,224,0.6,0.0005906296261520694,224
352,0228,0.9837499856948853,160,192,192,0.1,0.0001805784628964814,224
353,0111,0.9836666584014893,128,128,160,0.5,0.0006443889027178422,224
354,0120,0.9836666584014893,224,32,32,0.6,0.005118522483814269,224
355,0194,0.9835833311080933,96,128,64,0.6,0.006396414027626653,224
356,0378,0.9835833311080933,96,224,64,0.1,0.0007479781936524693,224
357,0368,0.9833333492279053,64,160,96,0.1,0.001279713054131916,224
358,0284,0.9831666946411133,224,160,192,0.2,0.0003886829723123281,224
359,0014,0.9830833077430725,192,128,160,0.6,0.0005566443210859141,224
360,0184,0.9829999804496765,224,64,224,0.2,0.005600608682336383,224
361,0323,0.9829166531562805,128,128,224,0.9,0.0038539501398167143,224
362,0001,0.9828333258628845,128,256,192,0.6,0.009523534988557911,224
363,0188,0.9828333258628845,128,160,192,0.4,0.0003999450953497645,224
364,0156,0.9827499985694885,96,192,32,0.2,0.00023761964881131693,224
365,0248,0.9827499985694885,256,192,64,0.2,0.00010174265842932811,224
366,0004,0.9826666712760925,96,32,160,0.4,0.008585532013046716,224
367,0011,0.9826666712760925,192,192,160,0.5,0.00035520766754210267,224
368,0358,0.9826666712760925,32,32,96,0.30000000000000004,0.00015138520101560534,224
369,0319,0.9825833439826965,192,128,96,0.9,0.0006236708225135692,224
370,0094,0.9824166893959045,224,32,32,0.6,0.005118522483814269,224
371,0340,0.9821666479110718,256,32,256,0.2,0.00011670367524494386,224
372,0385,0.9821666479110718,32,160,224,0.4,0.0004720776320570234,224
373,0289,0.9820833206176758,224,192,96,0.1,0.00029497966287163774,224
374,0373,0.9820833206176758,192,160,256,0.1,0.0002853528029502804,224
375,0010,0.9819166660308838,256,96,224,0.30000000000000004,0.0003230907665057955,224
376,0012,0.9819166660308838,192,128,64,0.1,0.0005317095449862572,224
377,0050,0.9819166660308838,160,224,32,0.30000000000000004,0.0002810931766336634,224
378,0434,0.9819166660308838,256,192,32,0.7000000000000001,0.00033720020950875237,224
